year,entry_date,exit_date,symbol,structure,exit,holding_days,pop,entry_iv,credit_usd,max_risk_usd,pnl_usd,hold_to_expiry_pnl_usd
2025,2025-08-19,2025-09-19,XBI,iron_condor,expiry,31,0.571342,0.264525,196.84,303.16,-71.16,-71.16
2025,2025-08-19,2025-08-28,XLU,short_call_spread,target,9,0.713958,0.181444,43.4,156.6,19.89,39.4
2025,2025-08-20,2025-10-17,XLK,iron_condor,expiry,58,0.516458,0.241559,238.89,261.11,-219.61,-219.61
2025,2025-08-27,2025-10-17,KRE,short_put_spread,expiry,51,0.664101,0.322913,63.38,136.62,-140.62,-140.62
2025,2025-09-11,2025-10-10,IWM,short_call_spread,target,29,0.747126,0.29828,117.56,382.44,99.6,113.56
2025,2025-10-10,2025-11-06,AGG,iron_condor,target,27,0.626472,0.05071,54.9,145.1,20.46,46.9
2025,2025-10-10,2025-11-18,EEM,short_call_spread,target,39,0.738545,0.306738,46.51,153.49,19.5,42.51
2025,2025-10-10,2025-11-17,EFA,short_call_spread,target,38,0.751758,0.205607,93.04,406.96,70.27,89.04
2025,2025-10-10,2025-11-06,IEF,iron_condor,target,27,0.629887,0.070573,59.59,140.41,25.37,51.59
2025,2025-10-10,2025-11-11,LQD,iron_condor,target,32,0.608198,0.064324,109.62,390.38,64.78,93.62
2025,2025-10-10,2025-11-10,TLT,iron_condor,target,31,0.539097,0.171453,90.02,109.98,43.51,82.02
2025,2025-10-10,2025-11-21,XBI,short_call_spread,expiry,42,0.756864,0.363749,106.47,393.53,-262.53,-262.53
2025,2025-10-10,2025-10-23,XLB,short_put_spread,target,13,0.706463,0.25081,49.5,150.5,22.8,45.5
2025,2025-10-10,2025-11-07,XLI,iron_condor,target,28,0.526326,0.239016,232.99,267.01,108.55,224.99
2025,2025-10-10,2025-11-11,XLP,iron_condor,target,32,0.529151,0.201939,92.55,107.45,45.82,84.55
2025,2025-10-10,2025-11-05,XLRE,iron_condor,target,26,0.561657,0.167228,80.55,119.45,33.31,72.55
2025,2025-10-10,2025-11-10,XLU,iron_condor,target,31,0.519039,0.225048,95.24,104.76,46.82,87.24
2025,2025-10-10,2025-11-12,XLY,iron_condor,target,33,0.538215,0.303268,225.11,274.89,122.57,217.11
2025,2025-10-13,2025-10-20,EWZ,short_put_spread,target,7,0.709654,0.280412,25.86,74.14,8.95,21.86
2025,2025-10-13,2025-10-21,GDX,short_call_spread,target,8,0.765963,0.555318,44.59,155.41,23.58,40.59
2025,2025-10-13,2025-10-27,GLD,short_call_spread,target,14,0.743654,0.249656,121.51,378.49,71.35,117.51
2025,2025-10-13,2025-11-07,HYG,iron_condor,target,25,0.650932,0.058029,45.17,154.83,17.39,37.17
2025,2025-10-13,2025-10-27,SMH,short_put_spread,target,14,0.649711,0.515605,171.7,328.3,82.72,167.7
2025,2025-10-13,2025-11-10,VNQ,iron_condor,target,28,0.523893,0.164164,93.87,106.13,45.58,85.87
2025,2025-10-13,2025-11-17,XLE,iron_condor,target,35,0.51669,0.298918,47.92,52.08,21.77,39.92
2025,2025-10-13,2025-11-21,XLV,iron_condor,expiry,39,0.532588,0.256941,228.95,271.05,-240.05,-240.05
2025,2025-10-15,2025-11-11,XLC,iron_condor,target,27,0.57123,0.185428,196.73,303.27,101.64,78.73
2025,2025-10-16,2025-10-21,SLV,short_call_spread,target,5,0.755387,0.487037,23.39,76.61,13.79,19.39
2025,2025-10-21,2025-11-11,FXI,iron_condor,target,21,0.515577,0.358962,48.09,51.91,18.16,40.09
2025,2025-10-21,2025-11-10,XLF,iron_condor,target,20,0.539775,0.214896,45.15,54.85,16.1,37.15
2025,2025-10-21,2025-11-11,XLK,iron_condor,target,21,0.535639,0.281952,227.21,272.79,118.37,-20.79
2025,2025-10-22,2025-11-25,KRE,short_put_spread,target,34,0.654045,0.482007,66.48,133.52,35.73,62.48
2025,2025-10-30,2025-11-28,IWM,short_put_spread,target,29,0.690787,0.260942,145.91,354.09,72.02,141.91
2025,2025-10-31,2025-11-17,SPY,short_call_spread,target,17,0.73445,0.1744,127.78,372.22,75.6,123.78
2025,2025-11-14,2025-12-02,QQQ,short_put_spread,target,18,0.680135,0.292426,156.2,343.8,77.39,152.2
2025,2025-11-26,2026-01-16,AGG,iron_condor,expiry,51,0.586107,0.036745,63.92,136.08,-39.08,-39.08
2025,2025-11-26,2025-12-29,EEM,iron_condor,target,33,0.534772,0.161682,90.38,109.62,37.47,-104.62
2025,2025-11-26,2025-12-26,EFA,iron_condor,target,30,0.590137,0.160435,177.14,322.86,81.53,116.14
2025,2025-11-26,2025-12-16,EWZ,short_call_spread,target,20,0.717843,0.232848,25.56,74.44,16.99,21.56
2025,2025-11-26,2025-12-19,GDX,short_put_spread,target,23,0.636448,0.513629,70.81,129.19,37.8,66.81
2025,2025-11-26,2026-01-05,HYG,iron_condor,target,40,0.578136,0.048359,68.6,131.4,30.38,60.6
2025,2025-11-26,2026-01-16,IEF,iron_condor,expiry,51,0.641548,0.043895,48.98,151.02,-66.02,-66.02
2025,2025-11-26,2026-01-13,LQD,iron_condor,target,48,0.644668,0.061149,88.19,411.81,43.53,37.19
2025,2025-11-26,2025-12-01,SLV,short_put_spread,target,5,0.646201,0.382933,34.31,65.69,15.09,30.31
2025,2025-11-26,2026-01-16,SMH,short_call_spread,expiry,51,0.75812,0.402896,116.77,383.23,-387.23,-387.23
2025,2025-11-26,2026-01-16,TLT,iron_condor,expiry,51,0.546678,0.091638,86.67,113.33,-121.33,-121.33
2025,2025-11-26,2025-12-31,XBI,iron_condor,target,35,0.517278,0.271067,238.58,261.42,114.08,230.58
2025,2025-11-26,2025-12-15,XLB,short_put_spread,target,19,0.740097,0.189565,40.56,159.44,16.39,36.56
2025,2025-11-26,2026-01-02,XLC,iron_condor,target,37,0.554941,0.16949,209.66,290.34,114.26,201.66
2025,2025-11-26,2025-12-29,XLE,iron_condor,target,33,0.561563,0.185914,42.37,57.63,15.66,-34.63
2025,2025-11-26,2025-12-10,XLI,short_put_spread,target,14,0.714544,0.143769,116.78,383.22,61.99,112.78
2025,2025-11-26,2026-01-08,XLP,iron_condor,target,43,0.572179,0.14028,80.7,119.3,57.2,61.7
2025,2025-11-26,2026-01-13,XLRE,iron_condor,target,48,0.593894,0.12708,67.7,132.3,37.91,59.7
2025,2025-11-26,2026-01-16,XLU,iron_condor,expiry,51,0.577601,0.128678,74.53,125.47,5.53,5.53
2025,2025-11-26,2026-01-06,XLV,iron_condor,target,41,0.536697,0.154344,224.89,275.11,158.09,216.89
2025,2025-11-26,2025-12-30,XLY,iron_condor,target,34,0.536575,0.283339,226.09,273.91,112.46,218.09
2025,2025-12-01,2025-12-11,XLF,short_put_spread,target,10,0.679809,0.15754,29.45,70.55,16.28,25.45
2025,2025-12-01,2025-12-24,XLK,short_put_spread,target,23,0.699761,0.289468,135.91,364.09,68.91,131.91
2025,2025-12-03,2026-01-02,FXI,iron_condor,target,30,0.586058,0.168453,38.86,61.14,15.71,30.86
2025,2025-12-05,2026-01-06,VNQ,iron_condor,target,32,0.54883,0.145602,87.17,112.83,47.84,79.17
2025,2025-12-09,2026-01-16,DIA,short_call_spread,target,38,0.732075,0.182004,126.69,373.31,122.69,122.69
2025,2025-12-22,2026-01-21,KRE,short_put_spread,target,30,0.672338,0.24158,60.82,139.18,37.95,56.82
2025,2025-12-22,2026-01-27,QQQ,short_put_spread,target,36,0.677488,0.222996,157.16,342.84,81.31,153.16
2025,2025-12-22,2026-01-26,SPY,short_put_spread,target,35,0.694504,0.1408,147.14,352.86,71.16,143.14
2025,2025-12-23,2026-01-12,IWM,short_put_spread,target,20,0.680196,0.256372,152.02,347.98,75.5,148.02
2026,2026-01-21,2026-02-23,AGG,iron_condor,target,33,0.618635,0.043802,57.71,142.29,21.95,-84.29
2026,2026-01-21,2026-03-03,EEM,iron_condor,target,41,0.541249,0.222784,89.23,110.77,47.15,45.23
2026,2026-01-21,2026-03-03,EFA,iron_condor,target,41,0.564932,0.160357,199.6,300.4,119.59,-149.4
2026,2026-01-21,2026-02-05,GDX,short_call_spread,target,15,0.778693,0.615948,42.85,157.15,20.16,38.85
2026,2026-01-21,2026-03-13,GLD,short_call_spread,target,51,0.758394,0.421227,117.61,382.39,64.56,113.61
2026,2026-01-21,2026-03-20,HYG,iron_condor,expiry,58,0.629029,0.029825,37.54,162.46,-170.46,-170.46
2026,2026-01-21,2026-03-02,IEF,iron_condor,target,40,0.651834,0.05598,52.18,147.82,22.03,32.18
2026,2026-01-21,2026-02-23,LQD,iron_condor,target,33,0.611044,0.072859,129.74,370.26,57.62,-93.26
2026,2026-01-21,2026-02-02,SLV,short_call_spread,target,12,0.83989,1.157087,15.76,84.24,4.19,11.76
2026,2026-01-21,2026-03-04,TLT,iron_condor,target,42,0.568909,0.138328,82.08,117.92,39.09,74.08
2026,2026-01-21,2026-03-05,XLB,iron_condor,target,43,0.535047,0.267307,90.81,109.19,48.15,80.81
2026,2026-01-21,2026-03-06,XLC,iron_condor,target,44,0.566883,0.152353,199.71,300.29,107.23,191.71
2026,2026-01-21,2026-03-17,XLK,short_put_spread,target,55,0.701194,0.249302,134.56,365.44,70.86,-140.44
2026,2026-01-21,2026-03-06,XLRE,iron_condor,target,44,0.591765,0.197647,73.91,126.09,39.13,65.91
2026,2026-02-06,2026-02-20,EWZ,short_put_spread,target,14,0.691376,0.430332,29.32,70.68,11.17,25.32
2026,2026-02-06,2026-03-06,VNQ,iron_condor,target,28,0.522511,0.220341,94.36,105.64,41.49,61.36
2026,2026-02-06,2026-03-20,XLE,short_call_spread,expiry,42,0.751405,0.31871,23.44,76.56,-80.56,-80.56
2026,2026-02-06,2026-03-20,XLU,iron_condor,target,42,0.578861,0.191025,76.55,123.45,68.55,68.55
2026,2026-02-06,2026-03-20,XLV,iron_condor,expiry,42,0.513009,0.224246,241.77,258.23,-266.23,-266.23
2026,2026-02-06,2026-03-20,XLY,iron_condor,expiry,42,0.529812,0.265306,230.38,269.62,-277.62,-277.62
2026,2026-02-10,2026-03-20,FXI,iron_condor,expiry,38,0.523242,0.267818,47.11,52.89,-60.89,-60.89
2026,2026-02-10,2026-03-09,XBI,short_put_spread,target,27,0.691291,0.418814,142.18,357.82,88.18,138.18
2026,2026-02-10,2026-03-05,XLI,short_call_spread,target,23,0.760018,0.216809,103.35,396.65,68.98,99.35
2026,2026-02-11,2026-03-20,SMH,short_put_spread,expiry,37,0.653444,0.483546,170.13,329.87,-259.87,-259.87
2026,2026-02-11,2026-03-20,XLP,iron_condor,expiry,37,0.523303,0.171545,94.08,105.92,-113.92,-113.92
2026,2026-04-06,2026-05-04,EFA,iron_condor,target,28,0.537281,0.324225,225.33,274.67,127.7,217.33
2026,2026-04-06,2026-05-04,FXI,iron_condor,target,28,0.51879,0.297453,47.64,52.36,18.93,39.64
2026,2026-04-06,2026-05-08,GDX,short_put_spread,target,32,0.622381,0.778887,74.3,125.7,41.04,70.3
2026,2026-04-06,2026-05-04,HYG,iron_condor,target,28,0.53097,0.101285,91.74,108.26,45.84,83.74
2026,2026-04-06,2026-04-30,IEF,iron_condor,target,24,0.578896,0.090184,76.58,123.42,32.26,19.58
2026,2026-04-06,2026-05-12,KRE,short_call_spread,target,36,0.72604,0.201499,47.64,152.36,23.07,43.64
2026,2026-04-06,2026-04-27,LQD,iron_condor,target,21,0.623752,0.123184,140.08,359.92,65.7,132.08
2026,2026-04-06,2026-05-06,TLT,iron_condor,target,30,0.511007,0.17449,97.26,102.74,46.78,-44.74
2026,2026-04-06,2026-05-11,XLC,iron_condor,target,35,0.560373,0.231466,207.76,292.24,143.96,199.76
2026,2026-04-06,2026-05-14,XLE,short_put_spread,target,38,0.701696,0.292651,28.36,71.64,19.88,24.36
2026,2026-04-06,2026-05-08,XLF,iron_condor,target,32,0.530243,0.208598,46.27,53.73,17.0,38.27
2026,2026-04-06,2026-05-15,XLI,short_call_spread,target,39,0.748762,0.282434,112.53,387.47,108.53,108.53
2026,2026-04-06,2026-05-04,XLU,iron_condor,target,28,0.52007,0.228004,94.99,105.01,48.04,-26.01
2026,2026-04-06,2026-05-04,XLV,iron_condor,target,28,0.542982,0.201881,221.13,278.87,118.18,213.13
2026,2026-04-06,2026-05-15,XLY,iron_condor,target,39,0.526455,0.323063,232.9,267.1,171.9,171.9
2026,2026-04-24,2026-06-15,AGG,iron_condor,target,52,0.636787,0.042025,50.78,149.22,19.57,32.78
2026,2026-04-24,2026-05-07,EWZ,short_call_spread,target,13,0.77864,0.257542,20.09,79.91,6.12,16.09
2026,2026-04-24,2026-05-11,SLV,short_put_spread,target,17,0.642529,0.540128,35.11,64.89,19.47,-68.89
2026,2026-04-24,2026-06-05,XLP,iron_condor,target,42,0.51709,0.171084,95.44,104.56,54.01,87.44
2026,2026-04-24,2026-05-28,XLRE,iron_condor,target,34,0.569448,0.165116,79.27,120.73,33.98,71.27
2026,2026-04-27,2026-06-02,VNQ,iron_condor,target,36,0.516246,0.174861,95.71,104.29,42.3,87.71
2026,2026-04-27,2026-06-02,XLB,iron_condor,target,36,0.546595,0.193536,87.24,112.76,41.95,79.24
2026,2026-04-28,2026-05-06,SMH,short_put_spread,target,8,0.655762,0.404398,169.04,330.96,113.07,165.04
2026,2026-04-30,2026-05-19,GLD,short_call_spread,target,19,0.745635,0.295935,122.5,377.5,61.76,118.5
2026,2026-04-30,2026-05-18,XBI,short_call_spread,target,18,0.765922,0.324678,104.41,395.59,51.51,100.41
2026,2026-05-01,2026-05-11,EEM,short_put_spread,target,10,0.664482,0.36568,63.56,136.44,28.28,59.56
2026,2026-05-06,2026-06-10,QQQ,short_call_spread,target,35,0.733621,0.242989,129.42,370.58,93.64,-374.58
2026,2026-05-11,2026-06-10,XLK,short_call_spread,target,30,0.754382,0.381288,113.86,386.14,83.06,109.86
2026,2026-05-14,2026-06-05,SPY,short_call_spread,target,22,0.729555,0.1726,130.1,369.9,92.2,126.1
2026,2026-05-18,2026-06-08,EFA,iron_condor,target,21,0.533991,0.348019,227.87,272.13,113.68,219.87
2026,2026-05-18,2026-06-15,GDX,short_put_spread,target,28,0.6103,0.907389,76.83,123.17,35.65,72.83
2026,2026-05-18,2026-06-03,HYG,iron_condor,target,16,0.642291,0.067786,48.63,151.37,16.7,40.63
2026,2026-05-18,2026-06-08,IEF,iron_condor,target,21,0.568104,0.081176,78.34,121.66,34.42,70.34
2026,2026-05-18,2026-06-05,LQD,short_call_spread,target,18,0.806137,0.084849,37.34,462.66,15.72,33.34
2026,2026-05-18,2026-06-08,TLT,iron_condor,target,21,0.569001,0.143364,81.03,118.97,34.82,-1.97
2026,2026-05-18,2026-06-18,XLC,iron_condor,expiry,31,0.573358,0.214115,196.77,303.23,-266.23,-266.23
2026,2026-05-18,2026-06-10,XLI,short_call_spread,target,23,0.759353,0.342434,108.86,391.14,74.67,104.86
2026,2026-05-18,2026-06-08,XLU,iron_condor,target,21,0.551035,0.335949,86.65,113.35,36.51,78.65
2026,2026-05-18,2026-06-17,XLV,iron_condor,target,30,0.540632,0.240973,223.35,276.65,160.09,215.35
2026,2026-05-18,2026-06-08,XLY,iron_condor,target,21,0.577367,0.213653,193.68,306.32,98.76,185.68
2026,2026-05-19,2026-06-18,XLF,iron_condor,expiry,30,0.527177,0.181723,46.6,53.4,-18.4,-18.4
2026,2026-05-28,2026-07-14,FXI,short_put_spread,target,47,0.695765,0.341387,28.5,71.5,12.73,24.5
2026,2026-06-02,2026-06-16,XLE,short_call_spread,target,14,0.774674,0.480487,21.67,78.33,7.07,17.67
2026,2026-06-08,2026-07-17,DIA,short_call_spread,target,39,0.735895,0.177524,125.09,374.91,121.09,121.09
2026,2026-06-09,2026-06-22,IWM,short_put_spread,target,13,0.681096,0.35391,153.31,346.69,83.12,149.31
2026,2026-06-25,2026-07-13,SMH,short_call_spread,target,18,0.795531,0.747577,100.69,399.31,48.59,
2026,2026-06-25,2026-07-15,SPY,short_put_spread,target,20,0.680798,0.1889,155.49,344.51,77.52,
2026,2026-07-13,2026-07-23,IEF,short_call_spread,target,10,0.781964,0.066976,27.8,172.2,11.79,
2026,2026-07-16,2026-07-23,KRE,short_call_spread,target,7,0.74238,0.276804,46.84,153.16,26.39,
2026,2026-07-16,2026-07-23,XLP,short_call_spread,target,7,0.757574,0.290906,44.38,155.62,18.49,
